area,mode,Year,Age,Male,Female
13,3,2037,50,748156,768220
13,3,2037,51,710402,728995
13,3,2037,52,624088,638196
13,3,2037,53,592003,605392
13,3,2037,54,561280,574177
13,3,2037,55,538179,547011
13,3,2037,56,515673,520979
13,3,2037,57,482928,479327
13,3,2037,58,462087,456219
13,3,2037,59,441843,434076
13,3,2037,60,444282,440502
13,3,2037,61,446034,446787
13,3,2037,62,454516,465917
13,3,2037,63,454936,472112
13,3,2037,64,454666,478168
13,3,2037,65,464340,492372
13,3,2037,66,473305,506474
13,3,2037,67,507135,544117
13,3,2037,68,514973,558555
13,3,2037,69,521954,572781
13,3,2037,70,495839,554657
13,3,2037,71,469554,536278
13,3,2037,72,427983,505451
13,3,2037,73,402844,487260
13,3,2037,74,378040,469032
13,3,2037,75,351917,443071
13,3,2037,76,326130,417538
13,3,2037,77,295526,379583
13,3,2037,78,271601,356027
13,3,2037,79,248611,333168
13,3,2037,80,232409,323186
13,3,2037,81,215677,311794
13,3,2037,82,209930,319287
13,3,2037,83,192044,304778
13,3,2037,84,174439,289371
13,3,2037,85,146842,254628
13,3,2037,86,122203,222574
13,3,2037,87,97871,187856
13,3,2037,88,79781,162100
13,3,2037,89,64389,138991
13,3,2037,90,49806,114439
13,3,2037,91,37930,93123
13,3,2037,92,27133,71372
13,3,2037,93,20037,56801
13,3,2037,94,14570,44703
13,3,2037,95,10977,36626
13,3,2037,96,8140,29665
13,3,2037,97,6253,24649
13,3,2037,98,4504,19523
13,3,2037,99,3198,15291
13,3,2037,100,2332,14325
13,3,2038,16,392260,349306
13,3,2038,17,413204,366142
13,3,2038,18,435950,384391
13,3,2038,19,399278,350316
13,3,2038,20,416025,363235
13,3,2038,21,430317,373890
13,3,2038,22,440829,381163
13,3,2038,23,447712,385235
13,3,2038,24,450424,385695
13,3,2038,25,449058,382662
13,3,2038,26,442841,375530
13,3,2038,27,432071,364610
13,3,2038,28,545356,466753
13,3,2038,29,527887,452840
13,3,2038,30,510349,438548
13,3,2038,31,493165,424433
13,3,2038,32,476477,410680
13,3,2038,33,462863,398987
13,3,2038,34,447179,386009
13,3,2038,35,432007,373437
13,3,2038,36,413272,358604
13,3,2038,37,395321,344339
13,3,2038,38,347324,301195
13,3,2038,39,332189,289175
13,3,2038,40,317681,277615
13,3,2038,41,346472,308349
13,3,2038,42,377825,342455
13,3,2038,43,449529,419882
13,3,2038,44,490116,466280
13,3,2038,45,534300,517774
13,3,2038,46,570291,558667
13,3,2038,47,608597,602735
13,3,2038,48,690662,694855
13,3,2038,49,736762,749473
13,3,2038,50,785669,808247
13,3,2038,51,746054,767020
13,3,2038,52,708097,727744
13,3,2038,53,621791,637002
13,3,2038,54,589569,604169
13,3,2038,55,558690,572901
13,3,2038,56,535385,545656
13,3,2038,57,512702,519558
13,3,2038,58,479869,477899
13,3,2038,59,458911,454747
13,3,2038,60,438389,432536
13,3,2038,61,440209,438764
13,3,2038,62,441359,444849
13,3,2038,63,449154,463715
13,3,2038,64,448978,469705
13,3,2038,65,448044,475429
13,3,2038,66,456816,489112
13,3,2038,67,464868,502680
13,3,2038,68,497273,539567
13,3,2038,69,504148,553408
13,3,2038,70,509866,566892
13,3,2038,71,483012,548244
13,3,2038,72,456160,529400
13,3,2038,73,414641,498332
13,3,2038,74,389240,479798
13,3,2038,75,364052,461080
13,3,2038,76,337531,434650
13,3,2038,77,311554,408760
13,3,2038,78,281196,370838
13,3,2038,79,257432,347148
13,3,2038,80,234371,323748
13,3,2038,81,217563,312501
13,3,2038,82,200512,300035
13,3,2038,83,193827,305768
13,3,2038,84,176119,290480
13,3,2038,85,158586,274340
13,3,2038,86,132056,239997
13,3,2038,87,108731,208574
13,3,2038,88,86157,175024
13,3,2038,89,69498,150181
13,3,2038,90,55365,127739
13,3,2038,91,42149,104056
13,3,2038,92,31599,83792
13,3,2038,93,22253,63551
13,3,2038,94,16178,50050
13,3,2038,95,11581,38979
13,3,2038,96,8589,31603
13,3,2038,97,6271,25330
13,3,2038,98,4742,20828
13,3,2038,99,3362,16324
13,3,2038,100,2525,15378
13,3,2039,16,373830,334559
13,3,2039,17,392203,349271
13,3,2039,18,413135,366098
13,3,2039,19,435867,384337
13,3,2039,20,399196,350263
13,3,2039,21,415935,363179
13,3,2039,22,430219,373833
13,3,2039,23,440723,381104
13,3,2039,24,447600,385175
13,3,2039,25,450306,385630
13,3,2039,26,448936,382590
13,3,2039,27,442717,375451
13,3,2039,28,431946,364526
13,3,2039,29,545192,466637
13,3,2039,30,527722,452721
13,3,2039,31,510183,438429
13,3,2039,32,492998,424314
13,3,2039,33,476309,410561
13,3,2039,34,462695,398869
13,3,2039,35,447001,385885
13,3,2039,36,431809,373301
13,3,2039,37,413059,358459
13,3,2039,38,395094,344185
13,3,2039,39,347105,301048
13,3,2039,40,331953,289021
13,3,2039,41,317423,277451
13,3,2039,42,346156,308151
13,3,2039,43,377441,342216
13,3,2039,44,449028,419567
13,3,2039,45,489500,465894
13,3,2039,46,533525,517290
13,3,2039,47,569356,558087
13,3,2039,48,607484,602048
13,3,2039,49,689277,693992
13,3,2039,50,735056,748447
13,3,2039,51,783507,807018
13,3,2039,52,743682,765739
13,3,2039,53,705543,726419
13,3,2039,54,619286,635750
13,3,2039,55,586903,602862
13,3,2039,56,555847,571519
13,3,2039,57,532362,544206
13,3,2039,58,509519,518050
13,3,2039,59,476637,476398
13,3,2039,60,455395,453176
13,3,2039,61,434450,430875
13,3,2039,62,435686,436912
13,3,2039,63,436255,442802
13,3,2039,64,443388,461413
13,3,2039,65,442566,467084
13,3,2039,66,440921,472361
13,3,2039,67,448822,485539
13,3,2039,68,455990,498579
13,3,2039,69,487004,534716
13,3,2039,70,492675,547854
13,3,2039,71,496901,560491
13,3,2039,72,469465,541376
